stage_cd,route_cd,dsp_cd,van_type,station_cd,route_dt,cycle_cd,loadout_tm,bags_tot,overflow_tot,packages_tot,commercial_packages_tot,bag_line_no,bag_sort_zn,bag_id,bag_pkgs,overflow_line_no,overflow_sort_zn,overflow_pkgs
STG.H.8,CX8,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,19,36,285,30,13,D-17.2A,Navy414,14,13,D-14.3G,2
STG.H.8,CX8,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,19,36,285,30,14,D-17.1A,Orange287,13,14,D-14.2G,1
STG.H.8,CX8,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,19,36,285,30,15,D-17.4A,Yellow058,10,15,D-14.1G,4
STG.H.8,CX8,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,19,36,285,30,16,D-14.3G,Navy902,15,,,
STG.H.8,CX8,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,19,36,285,30,18,D-14.2G,Navy745,8,,,
STG.H.8,CX8,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,19,36,285,30,19,D-14.1G,Yellow050,18,,,
STG.D.14,CX9,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,21,28,317,82,1,D-14.2C,Black887,18,1,D-14.2C,2
STG.D.14,CX9,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,21,28,317,82,2,D-14.1C,Orange396,16,2,D-14.1C,1
STG.D.14,CX9,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,21,28,317,82,3,D-14.3C,Navy306,14,3,D-14.3C,3
STG.D.14,CX9,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,21,28,317,82,4,D-14.4D,Yellow602,6,4,D-14.3D,1
STG.D.14,CX9,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,21,28,317,82,5,D-14.1D,Navy430,9,5,D-14.4E,1
STG.D.14,CX9,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,21,28,317,82,6,D-14.2D,Black777,16,6,D-14.3E,6
STG.D.14,CX9,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,21,28,317,82,7,D-14.3D,Black944,18,7,D-14.4C,1
STG.D.14,CX9,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,21,28,317,82,8,D-14.4E,Orange188,17,8,D-14.3B,3
STG.D.14,CX9,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,21,28,317,82,9,D-14.1E,Navy454,21,9,D-14.4B,1
STG.D.14,CX9,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,21,28,317,82,10,D-14.2E,Yellow942,9,10,D-14.3A,1
STG.D.14,CX9,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,21,28,317,82,11,D-14.4G,Green306,12,11,D-14.1A,8
STG.D.14,CX9,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,21,28,317,82,12,D-14.3E,Orange395,16,,,
STG.D.14,CX9,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,21,28,317,82,13,D-14.4C,Yellow388,9,,,
STG.D.14,CX9,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,21,28,317,82,14,D-14.3B,Green367,8,,,
STG.D.14,CX9,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,21,28,317,82,15,D-14.2B,Orange119,15,,,
STG.D.14,CX9,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,21,28,317,82,16,D-14.1B,Yellow286,13,,,
STG.D.14,CX9,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,21,28,317,82,17,D-14.4B,Black324,10,,,
STG.D.14,CX9,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,21,28,317,82,18,D-14.3A,Yellow043,18,,,
STG.D.14,CX9,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,21,28,317,82,19,D-14.2A,Orange036,14,,,
STG.D.14,CX9,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,21,28,317,82,20,D-14.1A,Orange364,15,,,
STG.D.12,CX10,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,19,26,257,11,1,D-13.3B,Black710,19,1,D-13.3B,1
STG.D.12,CX10,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,19,26,257,11,2,D-13.2B,Green943,10,2,D-13.2B,2
STG.D.12,CX10,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,19,26,257,11,3,D-13.4C,Orange906,9,3,D-13.4C,1
STG.D.12,CX10,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,19,26,257,11,4,D-13.1C,Orange572,7,4,D-13.2C,1
STG.D.12,CX10,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,19,26,257,11,5,D-13.2C,Yellow871,6,5,D-13.3C,3
STG.D.12,CX10,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,19,26,257,11,6,D-13.3C,Orange178,17,6,D-13.4D,1
STG.D.12,CX10,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,19,26,257,11,7,D-13.4D,Navy238,7,7,D-13.1D,1
STG.D.12,CX10,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,19,26,257,11,8,D-13.1D,Green030,22,8,D-13.3G,1
STG.D.12,CX10,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,19,26,257,11,9,D-14.4A,Navy284,11,9,D-13.2G,3
STG.D.12,CX10,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,19,26,257,11,10,D-13.3G,Black376,13,10,D-13.4G,3
STG.D.12,CX10,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,19,26,257,11,11,D-13.2G,Navy548,12,11,D-13.3E,1
STG.D.12,CX10,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,19,26,257,11,12,D-13.1G,Orange152,11,12,D-13.2E,2
STG.D.12,CX10,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,19,26,257,11,13,D-13.4G,Green273,8,13,D-13.1E,2
STG.D.12,CX10,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,19,26,257,11,14,D-13.3E,Green321,13,14,D-13.4E,1
STG.D.12,CX10,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,19,26,257,11,15,D-13.2E,Black510,14,15,D-13.3D,3
STG.D.12,CX10,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,19,26,257,11,16,D-13.1E,Orange486,15,,,
STG.D.12,CX10,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,19,26,257,11,17,D-13.4E,Black210,9,,,
STG.D.12,CX10,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,19,26,257,11,18,D-13.3D,Yellow876,15,,,
STG.D.12,CX10,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,19,26,257,11,19,D-13.2D,Black510,13,,,
STG.H.7,CX11,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,37,237,10,1,D-10.3D,Black052,14,1,D-10.3D,7
STG.H.7,CX11,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,37,237,10,3,D-10.4E,Orange810,6,3,D-10.1E,2
STG.H.7,CX11,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,37,237,10,4,D-10.1E,Navy843,12,4,D-10.2E,3
STG.H.7,CX11,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,37,237,10,5,D-10.2E,Black107,12,5,D-10.3E,9
STG.H.7,CX11,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,37,237,10,6,D-10.3E,Green041,20,6,D-10.4G,1
STG.H.7,CX11,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,37,237,10,7,D-10.4G,Orange928,14,7,D-10.1G,2
STG.H.7,CX11,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,37,237,10,8,D-10.1G,Black138,6,8,D-10.2G,2
STG.H.7,CX11,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,37,237,10,9,D-10.2G,Orange840,20,9,D-13.1B,2
STG.H.7,CX11,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,37,237,10,10,D-13.1B,Black463,10,10,D-13.4B,1
STG.H.7,CX11,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,37,237,10,12,D-13.4B,Orange582,11,12,D-10.3G,1
STG.H.7,CX11,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,37,237,10,13,D-13.3A,Yellow856,9,13,D-13.4A,1
STG.H.7,CX11,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,37,237,10,14,D-13.2A,Black711,8,14,D-13.1A,1
STG.H.7,CX11,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,37,237,10,15,D-10.3G,Black600,8,,,
STG.H.7,CX11,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,37,237,10,16,D-13.4A,Navy477,11,,,
STG.H.7,CX11,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,37,237,10,17,D-13.1A,Orange574,15,,,
STG.H.14,CX12,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,16,38,262,5,1,D-10.1C,Orange304,13,1,D-10.1C,2
STG.H.14,CX12,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,16,38,262,5,2,D-10.4C,Green845,15,2,D-10.4C,1
STG.H.14,CX12,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,16,38,262,5,3,G-26.4E,Green571,12,3,G-26.4E,1
STG.H.14,CX12,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,16,38,262,5,4,G-26.3E,Navy089,17,4,G-26.3E,2
STG.H.14,CX12,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,16,38,262,5,5,G-26.1G,Black389,16,5,G-26.1G,6
STG.H.14,CX12,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,16,38,262,5,6,D-10.2B,Black393,13,6,D-10.2B,5
STG.H.14,CX12,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,16,38,262,5,7,G-26.3G,Orange349,20,7,G-26.3G,2
STG.H.14,CX12,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,16,38,262,5,8,G-26.2G,Green522,16,8,G-26.2G,1
STG.H.14,CX12,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,16,38,262,5,9,G-26.4G,Yellow970,11,9,G-26.4G,1
STG.H.14,CX12,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,16,38,262,5,11,D-10.2C,Navy150,16,11,D-10.3C,1
STG.H.14,CX12,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,16,38,262,5,12,D-10.3C,Yellow552,14,12,D-10.4D,2
STG.H.14,CX12,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,16,38,262,5,13,D-10.4D,Navy253,13,13,D-10.1D,4
STG.H.14,CX12,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,16,38,262,5,14,D-10.1D,Orange290,12,14,D-10.2D,6
STG.H.14,CX12,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,16,38,262,5,15,D-10.2D,Yellow557,13,15,D-10.3B,3
STG.H.14,CX12,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,16,38,262,5,16,D-10.3B,Black777,12,,,
STG.L.1,CX13,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,18,44,242,8,1,G-26.1B,Navy556,11,1,G-26.1B,1
STG.L.1,CX13,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,18,44,242,8,2,G-26.1E,Orange149,6,2,G-26.1E,2
STG.L.1,CX13,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,18,44,242,8,4,G-26.3D,Yellow704,14,4,G-26.2D,3
STG.L.1,CX13,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,18,44,242,8,5,G-26.4D,Navy633,13,5,G-26.1D,2
STG.L.1,CX13,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,18,44,242,8,6,G-26.2D,Black193,15,6,G-26.3C,5
STG.L.1,CX13,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,18,44,242,8,7,G-26.1D,Yellow523,11,7,G-26.4C,4
STG.L.1,CX13,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,18,44,242,8,9,G-26.3C,Black954,16,9,G-26.1C,4
STG.L.1,CX13,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,18,44,242,8,10,G-26.4C,Navy954,5,10,G-26.3B,2
STG.L.1,CX13,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,18,44,242,8,11,G-26.2C,Orange518,6,11,G-26.4B,1
STG.L.1,CX13,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,18,44,242,8,12,G-26.1C,Yellow503,10,12,G-26.2B,3
STG.L.1,CX13,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,18,44,242,8,13,G-26.3B,Black173,7,13,G-26.3A,5
STG.L.1,CX13,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,18,44,242,8,14,G-26.4B,Black465,10,14,G-26.4A,2
STG.L.1,CX13,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,18,44,242,8,15,G-26.2B,Orange143,15,15,G-26.2E,4
STG.L.1,CX13,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,18,44,242,8,16,G-26.3A,Green642,13,,,
STG.L.1,CX13,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,18,44,242,8,17,G-26.4A,Navy427,12,,,
STG.L.1,CX13,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,18,44,242,8,18,G-26.2E,Green247,17,,,
STG.H.6,CX14,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,34,248,14,1,G-25.4D,Green179,11,1,G-25.3D,5
STG.H.6,CX14,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,34,248,14,2,G-25.3D,Green497,18,2,G-25.1E,2
STG.H.6,CX14,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,34,248,14,3,G-25.1E,Yellow914,14,3,G-25.2E,1
STG.H.6,CX14,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,34,248,14,4,G-25.2E,Yellow305,15,4,G-25.4E,2
STG.H.6,CX14,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,34,248,14,5,G-25.4E,Yellow404,8,5,G-25.3E,1
STG.H.6,CX14,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,34,248,14,6,G-25.3E,Orange526,9,6,G-25.1G,4
STG.H.6,CX14,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,34,248,14,7,G-25.1G,Navy705,19,7,G-26.2A,2
STG.H.6,CX14,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,34,248,14,8,G-25.2G,Orange885,8,8,G-26.1A,3
STG.H.6,CX14,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,34,248,14,9,G-26.2A,Orange712,11,9,G-25.4G,1
STG.H.6,CX14,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,34,248,14,11,G-26.1A,Yellow529,15,11,G-25.4C,3
STG.H.6,CX14,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,34,248,14,12,G-25.3G,Green709,11,12,G-25.1D,7
STG.H.6,CX14,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,34,248,14,13,G-25.4G,Green577,6,13,G-25.2D,2
STG.H.6,CX14,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,34,248,14,14,G-25.3C,Yellow445,11,,,
STG.H.6,CX14,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,34,248,14,15,G-25.4C,Yellow296,21,,,
STG.H.6,CX14,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,34,248,14,16,G-25.1D,Orange400,14,,,
STG.H.6,CX14,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,17,34,248,14,17,G-25.2D,Black159,12,,,
STG.H.13,CX15,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,21,32,284,24,1,G-25.2C,Navy590,17,1,G-25.1C,2
STG.H.13,CX15,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,21,32,284,24,2,G-25.1C,Navy793,11,2,G-25.3A,1
STG.H.13,CX15,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,21,32,284,24,3,G-25.3A,Orange480,14,3,G-25.4A,1
STG.H.13,CX15,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,21,32,284,24,4,G-25.4A,Navy440,8,4,G-25.2A,5
STG.H.13,CX15,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,21,32,284,24,5,G-25.2A,Black117,11,5,G-22.3G,7
STG.H.13,CX15,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,21,32,284,24,7,G-25.1A,Navy169,8,7,G-22.2D,2
STG.H.13,CX15,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,21,32,284,24,8,G-22.3G,Orange714,17,8,G-22.1D,2
STG.H.13,CX15,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,21,32,284,24,10,G-22.4D,Navy231,13,10,G-22.1G,1
STG.H.13,CX15,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,21,32,284,24,12,G-22.2D,Green162,7,12,G-22.1E,4
STG.H.13,CX15,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,21,32,284,24,13,G-22.1D,Orange312,11,,,
STG.H.13,CX15,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,21,32,284,24,14,G-22.4G,Green848,13,,,
STG.H.13,CX15,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,21,32,284,24,15,G-22.2G,Orange434,5,,,
STG.H.13,CX15,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,21,32,284,24,16,G-22.1G,Green439,12,,,
STG.H.13,CX15,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,21,32,284,24,17,G-22.3E,Green989,17,,,
STG.H.13,CX15,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,21,32,284,24,18,G-22.2E,Green127,8,,,
STG.H.13,CX15,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,21,32,284,24,19,G-22.4E,Green688,13,,,
STG.H.13,CX15,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,21,32,284,24,20,G-22.1E,Black208,10,,,
STG.H.13,CX15,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,11:05 AM,21,32,284,24,21,G-22.3D,Green168,16,,,
STG.D.7,CX16,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,16,18,207,12,1,G-22.3C,Yellow882,11,1,G-22.2C,2
STG.D.7,CX16,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,16,18,207,12,2,G-22.4C,Yellow387,17,2,G-22.1C,1
STG.D.7,CX16,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,16,18,207,12,3,G-22.2C,Yellow020,16,3,G-22.4B,1
STG.D.7,CX16,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,16,18,207,12,4,G-22.1C,Navy130,12,4,G-22.2B,3
STG.D.7,CX16,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,16,18,207,12,5,G-22.3B,Green516,15,5,G-22.1B,2
STG.D.7,CX16,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,16,18,207,12,6,G-22.4B,Green731,10,6,G-22.4A,2
STG.D.7,CX16,LDCD,Standard Parcel - Extra Large Van - US,DPP7,"TUE, NOV 28, 2023",C Y C L E _ 1,10:50 AM,16,18,207,12,7,G-22.2B,Orange186,11,7,G-22.2A,3
